,정류소명,Y좌표,X좌표
4906,선정중고등학교,37.6159067248,126.9078895874
4907,선진운수종점,37.6139042893,126.9107629252
4908,구산사거리,37.6132406179,126.9125387021
4909,역촌중앙시장,37.6126444508,126.9142452742
4910,구산역2번출구.예일여고,37.6107737973,126.9177586143
4911,하나은행역촌동지점,37.6092676452,126.9200382135
4912,역촌역.역촌오거리,37.6065740745,126.9224014904
4913,녹번초등학교.은평세무서,37.603666166,126.9250309695
4914,응암초등학교,37.5870793679,126.9211239608
4915,은평문화예술정보학교,37.5887897207,126.9189900495
4916,응암오거리,37.5907361763,126.9165521769
4917,신사초등학교,37.5931399182,126.9135451755
4918,신사동고개사거리,37.596033,126.909871
4919,신사동고개사거리,37.5956071263,126.9099682771
4920,신사초등학교,37.5933583703,126.9128484808
4921,응암오거리,37.5907322847,126.916146787
4922,은평문화예술정보학교,37.5888975005,126.9184803714
4923,응암초등학교,37.5875344205,126.9201905558
4924,대림시장,37.5878268986,126.9165435736
4925,대림시장,37.5886847389,126.9170368506
4926,응암역.신사오거리,37.5979358249,126.9152247795
4927,신흥시장,37.5954014899,126.9145640351
4928,새절역,37.5911871934,126.9134545782
4929,와산교,37.587889553,126.9126985944
4930,증산종합시장.증산중학교입구,37.5809183024,126.9062722298
4931,증산종합시장.증산중학교입구,37.5805912987,126.9063881275
4932,증산역.증산동주민센터,37.5836809982,126.909681456
4933,와산교,37.5880943849,126.9130844852
4934,새절역.숭실고입구,37.5915831748,126.9140067304
4935,신흥시장,37.5954017296,126.9148958447
4936,응암역.신사오거리,37.5981073049,126.9156062368
4937,역촌초등학교,37.6021814396,126.9160546584
4938,역말사거리,37.6061494708,126.9155586421
4939,구산역2번출구.예일여고,37.6099512058,126.9169033629
4940,구산역1번출구,37.6116583062,126.91753691
4941,대조동주민센터,37.6140725919,126.9179363667
4942,연신내역.로데오거리,37.6178207167,126.9199962033
4943,연서시장,37.6192425563,126.9225910997
4944,종로약국,37.6203765441,126.9246380909
4945,불광지구대,37.6217745784,126.9267891079
4946,북한산대창센시티아파트,37.6248070601,126.9288094985
4947,은평경찰서,37.6276323558,126.9294752418
4948,폭포동,37.630715,126.931032
4949,신도중학교,37.6333482679,126.9315290754
4950,은평노인종합복지관.신도중학교,37.632495,126.931533
4951,폭포동.은평노인종합복지관,37.6313826666,126.9310069167
4952,은평경찰서,37.6280773162,126.9291836526
4953,연신초등학교,37.6256234179,126.9287702008
4954,불광지구대,37.6218554999,126.926505814
4955,새장골유래비,37.6205196512,126.9243796594
4956,연서시장,37.619596645,126.9225340914
4957,연신내역.로데오거리,37.618013317,126.9196550241
4958,은평연세병원,37.6146652939,126.9176321386
4959,구산역4번출구,37.6121203263,126.9171988522
4960,구산역3번출구.예일여고,37.610497,126.916776
4961,역말사거리,37.6062104465,126.9151429014
4962,역촌초등학교,37.6027929337,126.9155726294
4963,응암역2번출구,37.6004214787,126.9158607077
4964,신사동고개.은평지역자활센터,37.5984133304,126.910253684
4965,서울기독대학교입구,37.6014374785,126.9103848244
4966,시립서북병원세현교회앞,37.6061458636,126.910658933
4967,구산중학교.구산교회,37.608955,126.91102
4968,구산동주민센터.구산치안센터,37.61138,126.911363
4969,구산동주민센터.구산치안센터,37.6119997728,126.9112635928
4970,구산중학교.구산교회,37.6088023972,126.9108335829
4971,시립서북병원세현교회앞,37.6060168573,126.9104597465
4972,서울기독대학교입구,37.6020320757,126.9102266857
4973,우남교통,37.5997666658,126.9101252157
4974,신사동고개.은평지역자활센터,37.5986006142,126.9100665956
4975,갈현1동주민센터,37.623967591,126.9169240149
4976,한일탕,37.6260825696,126.9184103208
4977,한일탕,37.6261494835,126.9187489917
4978,갈현1동주민센터,37.6232468092,126.9170449022
4979,불광롯데캐슬아파트,37.6130745033,126.9320721326
4980,진관초교입구,37.6469051663,126.9258465241
4981,푸르지오625동앞.관음사입구,37.6488387717,126.9285859767
4982,삼천리골입구56사단북한산부대,37.650344644,126.9351168233
4983,백화사,37.653550933,126.9389594548
4984,흥국사,37.656762115,126.9420101744
4985,북한산성입구,37.6580874009,126.9453651665
4986,북한산성입구,37.6581874095,126.9453412916
4987,흥국사,37.6570695399,126.9423306855
4988,백화사,37.6537446878,126.9390034965
4989,삼천리골입구56사단북한산부대,37.6499463165,126.9334093096
4990,진관초교관음사입구,37.6477735446,126.926868987
4991,푸르지오618동앞.관음사입구,37.6496105378,126.9293196029
4992,진관중고교약수사입구,37.6457026484,126.9236855353
4993,응암2동주민센터,37.5959245549,126.9236015835
4994,응암2동주민센터,37.5955420174,126.9230061331
4995,이마트.은평점,37.599936316,126.9185161094
4996,서부경찰서,37.6015404571,126.9208222817
4997,해주드림빌APT,37.604167052,126.9220664791
4998,역촌역.역촌오거리,37.6068015906,126.923243231
4999,대조시장앞,37.6086555139,126.9265165396
5000,양광교회앞,37.6084619409,126.9282417636
5001,불광역.불광1동주민센터,37.6090959943,126.9322904306
5002,독박골.북한산래미안APT앞,37.610512964,126.9397954573
5003,구기터널입구,37.6103568403,126.944843955
5004,구기터널입구,37.6107519472,126.9457747343
5005,독박골.북한산래미안APT,37.6107435434,126.9396027141
5006,불광역.불광1동주민센터,37.6095286975,126.9326083189
5007,양광교회,37.6085452704,126.9289518591
5008,대조시장,37.608786,126.926162
5009,역촌오거리,37.6076554963,126.9239679445
5010,역촌역1번출구,37.6052406679,126.9221735304
5011,서부경찰서,37.6017113304,126.9203271751
5012,이마트.은평점,37.6002130532,126.9180320022
5013,응암1동주민센터,37.5997739261,126.9264741577
5014,영락중학교입구,37.5971733165,126.9242220962
5015,시립은평병원,37.5934717394,126.9229722523
5016,백련산힐스테이트4차,37.5910873146,126.9227504964
5017,충암고교앞.대주피오레아파트,37.5868458253,126.9226529706
5018,충암고교앞.대주피오레아파트,37.5869567896,126.9228521457
5019,백련산힐스테이트2차,37.5903133577,126.9228701963
5020,시립은평병원,37.5934475303,126.923156863
5021,영락중학교입구,37.5969092616,126.92416574
5022,응암1동주민센터,37.600396483,126.9270456288
5023,한솔아파트입구선정중학교후문,37.6157960537,126.9137069892
5024,갈현동미미아파트,37.6182029973,126.9151519292
5025,선일여고입구,37.6193423695,126.9157125131
5026,갈현동성당앞,37.6207946411,126.9165922246
5027,갈현동성당앞,37.6207656557,126.9163792827
5028,선일여고입구,37.6196197614,126.9155329332
5029,갈현동미미아파트,37.6181857266,126.9149435132
5030,한솔아파트입구선정중학교후문,37.6160781278,126.9137542396
5031,불광역9번출구.불광초등학교,37.6110384258,126.9302124412
5032,불광대호아파트,37.6147054311,126.9326047799
5033,불광1동공동주차장앞,37.6160626605,126.9329479171
5034,불광1치안센터.독바위역,37.6171187859,126.9331088022
5035,수리초등학교입구,37.6188946867,126.9328026393
5036,북한산수자인아파트,37.6216806133,126.931665598
5037,불광중학교,37.6227746368,126.9310363977
5038,북한산대창센시티아파트,37.6237282359,126.9299354838
5039,북한산대창센시티아파트,37.6238488301,126.9296816036
5040,불광중학교,37.6225007168,126.9310525109
5041,북한산수자인아파트,37.6213313902,126.9315339194
5042,수리초등학교입구,37.6189450305,126.9325975546
5043,불광1치안센터.독바위역,37.6176098883,126.9330632054
5044,불광1동공동주차장앞,37.6160337485,126.9328120107
5045,불광대호아파트,37.614533,126.932333
5046,불광초등학교,37.6115701913,126.9304574428
5047,신사동고개사거리,37.5956194245,126.9103318553
5048,백련산SK뷰아이파크아파트,37.5959810875,126.919391036
5049,서부경찰서후문,37.6024326383,126.9223367061
5050,신진과학기술고등학교,37.5981233168,126.920498611
5051,응암시장,37.5943144974,126.9179795859
5052,서서울농협본점,37.5934441515,126.918131154
5053,신진과학기술고등학교,37.5978224711,126.9206733351
5054,서부경찰서후문,37.6018695323,126.9226455849
5055,디지털미디어시티역,37.579265,126.900601
5056,수색역,37.581891,126.896196
5057,덕은교.은평차고지앞,37.5885944751,126.8856592313
5058,덕은교.은평차고지앞,37.589961128,126.8834469451
5059,수색교,37.5854166708,126.8887747343
5060,수색119안전센터,37.583469198,126.8924280896
5061,수색역,37.5807252119,126.8972983814
5062,디지털미디어시티역,37.5782704462,126.9012938809
5063,수색초등학교,37.5838964478,126.8976450323
5064,e편한세상수색에코포레,37.585871126,126.9002070161
5065,은평터널앞,37.5916129815,126.905834169
5066,e편한세상수색에코포레,37.5861018572,126.9002689854
5067,수색초등학교,37.5844411022,126.897867645
5068,새마을금고앞,37.588999,126.911854
5069,새마을금고앞,37.5887219151,126.9123692391
5070,미성아파트앞,37.5901571691,126.9097381758
5071,미성아파트앞,37.5897240784,126.9101746617
5072,상신중학교앞,37.5905917633,126.9057370893
5073,상신중학교앞,37.590528,126.906192
5074,숭실고입구,37.5918510235,126.9063076485
5075,현대아파트앞,37.5939287509,126.9080859282
5076,현대아파트앞,37.5940015978,126.9079046488
5077,신사사거리,37.5956793509,126.9089727568
5078,신사사거리,37.595726085,126.9088141552
5079,동명여고후문,37.613396539,126.9243200422
5080,동명탕앞,37.6113775306,126.922048761
5081,하나은행역촌동지점,37.6083362023,126.9204238095
5082,충북슈퍼앞,37.6059843928,126.9178318079
5083,역촌동주민센터,37.6056485074,126.9143643025
5084,제각말5단지.은평뉴타운도서관,37.638398,126.93551
5085,제각말5단지.은평뉴타운도서관,37.636736149,126.9344374778
5086,연신초등학교,37.6260526182,126.9292433526
5087,녹번역,37.6011463893,126.93348794
5088,증산역.증산동주민센터,37.5837546123,126.9093224341
5089,연신초등학교.연신내성당,37.6267588948,126.9289560511
5090,신사동고개,37.5981632618,126.9108258962
5091,시립서북병원,37.6046894448,126.9103118348
5092,신사동고개,37.5977669942,126.9099169775
5093,녹번역,37.6017728641,126.9355067254
5094,서부시외버스터미널,37.6128177276,126.928141297
5095,연신내역,37.6177215143,126.9225734192
5096,신한은행갈현지점,37.6236667216,126.9196602685
5097,연신내역,37.6176157915,126.9221238097
5098,서부시외버스터미널,37.6126778258,126.9277585726
5099,녹번역,37.6017978399,126.9350423567
5100,은평구청앞,37.6014795386,126.9299359692
5101,은평구청앞,37.6011168301,126.9306634023
5102,녹번역,37.6007925534,126.9343371251
5103,구산동선진운수종점,37.6144089407,126.9096363735
5104,하나은행역촌지점,37.6090064799,126.9202593624
5105,역촌오거리,37.6067757849,126.9221996729
5106,구파발역,37.6364361669,126.9186426126
5107,시립서북병원,37.605176,126.910563
5108,구산동사거리,37.6142712329,126.9122339199
5109,구산동사거리,37.6142755502,126.9119813131
5110,역촌동성당,37.6054257548,126.9116689487
5111,역촌동성당,37.6057372754,126.9125361624
5112,호림아파트앞,37.6091519314,126.9208187439
5113,은평차고지,37.5928664855,126.8864761625
5114,은평권역공영차고지,37.591426,126.884985
5115,은평공영차고지앞,37.5915519661,126.8841443257
5116,응암정보도서관,37.5864005517,126.9197501614
5117,응암정보도서관,37.5867495708,126.9201891291
5118,서울중앙교회앞,37.5852370433,126.9181435403
5119,우성공인중개사,37.5850429138,126.918876351
5120,응암오거리,37.5908592237,126.9159858454
5121,갈현노인복지센터,37.6247220019,126.917214331
5122,녹번동대림JR아파트앞,37.5993137318,126.937054733
5123,연서중학교입구,37.5862294351,126.9122781788
5124,연서중학교입구,37.5861713747,126.9117539841
5125,지축교앞,37.6448011598,126.9177155923
5126,지축교앞,37.6447808494,126.919623934
5127,진관중고교약수사입구,37.6451606289,126.9229619673
5128,응암3동주민센터,37.5911611009,126.9173132277
5129,구파발역,37.6392271599,126.9178384519
5130,롯데캐슬823동앞,37.6420727334,126.9217560692
5131,진관중고교.약수사앞,37.6434108442,126.9231360187
5132,아이파크701동앞,37.6460451246,126.9280934321
5133,푸르지오621동앞,37.6484317753,126.930584307
5134,진관초교앞,37.646336904,126.9293023071
5135,생태공원앞,37.6440749929,126.9289701583
5136,진관중고교.약수사앞,37.6436422746,126.9243018317
5137,래미안909동앞,37.6411534924,126.9215474004
5138,하나고.삼천사.진관사입구,37.641815,126.938408
5139,구파발역,37.6382294551,126.9188400839
5140,응암3동주민센터,37.5916290571,126.9176960361
5141,입곡삼거리,37.649733,126.936408
5142,입곡삼거리,37.6515604843,126.937308719
5143,아이파크709동앞,37.64485753,126.9266769344
5144,은진초교입구.은뜨락도서관,37.6306832526,126.9206928024
5145,은진초교입구.은뜨락도서관,37.6310195075,126.9209179115
5146,은평구민체육센터앞,37.631421,126.922569
5147,은평구민체육센터앞,37.6316444696,126.923055233
5148,신도초중교입구.한국고전번역원,37.6314216686,126.925499351
5149,신도초중교입구.한국고전번역원,37.6315631161,126.9269041367
5150,은평성모병원,37.6333340638,126.9175890652
5151,은진초교앞,37.6339042358,126.9188005998
5152,아이파크714동앞,37.6448519124,126.9263381109
5153,생태공원앞,37.6440598237,126.9292183425
5154,푸르지오604동앞,37.6476836419,126.9301826994
5155,푸르지오614동앞,37.649745,126.931495
5156,아이파크708동앞,37.645634,126.92713
5157,진관동주민센터.은평우체국,37.6345202314,126.9196134597
5158,진관동주민센터.은평우체국,37.634698,126.91982
5159,동부센트레빌324동앞,37.6340576323,126.9245506281
5160,두산위브253동앞,37.6342673879,126.9228531122
5161,동부센트레빌320동앞,37.6340749659,126.9277707207
5162,신도초교.은평메디텍고등학교,37.6342091388,126.9291109839
5163,하나고.삼천사.진관사입구,37.6417643622,126.9381067653
5164,두산위브205동앞,37.6342668645,126.9262624499
5165,래미안922동앞,37.6438746434,126.9213779592
5166,롯데캐슬820동앞,37.6440018231,126.921569335
5167,구파발역4번출구,37.6370885385,126.9186260379
5168,진관공영차고지,37.6467463641,126.9079256882
5169,진관공영차고지,37.6466084782,126.9081867563
5170,기자촌11단지앞,37.634757,126.93258
5171,수국사입구,37.6168620835,126.9066643823
5172,응암초교.백련산힐스테이트3차,37.5887750972,126.9227143861
5173,신도초교.은평메디텍고등학교,37.634021569,126.9303813032
5174,응암초교.백련산힐스테이트3차,37.588628444,126.9225641824
5175,녹번센트레빌아파트,37.5987999451,126.9259022216
5176,녹번센트레빌아파트,37.5991595285,126.925981141
5177,선진운수종점,37.6143153415,126.9097848762
5178,기자촌사거리,37.6341891846,126.9319504148
5179,갈현중앙시장,37.6234190575,126.9185412477
5180,갈현중앙시장,37.6232841899,126.9189696235
5181,덕산중학교.씨티아파트,37.6001887986,126.9045107403
5182,덕산중학교.두산위브아파트,37.6003715553,126.9045804777
5183,대성중.고등학교,37.622241841,126.9113648182
5184,시립은평병원.파크자이아파트,37.5934538151,126.9220541967
5185,경향파크아파트,37.6098126903,126.9064058814
5186,12번지건영아파트,37.6293124855,126.9139960024
5187,상신초교.두산.한신아파트,37.5995007546,126.9060257766
5188,선일여고.빅데이터고,37.6205134295,126.9127522188
5189,신비로마트,37.5935080891,126.9207130204
5190,대동슈퍼,37.6091453914,126.9069186823
5191,미미슈퍼,37.628696532,126.9144806172
5192,신사1동경로당,37.6011047367,126.9065878058
5193,미니마트,37.6261436774,126.913128566
5194,미미아파트,37.6193298376,126.9145751762
5195,응암시장입구,37.5938507341,126.9184081548
5196,구산근린공원.GS편의점,37.6078442485,126.9081005205
5197,충남슈퍼,37.6281888678,126.9152380123
5198,라이프씨티후문.광성교회,37.6019571245,126.9065369075
5199,후레쉬유통,37.6252521036,126.9150510185
5200,갈현초교.로데오거리,37.6183017293,126.9171432868
5201,신진자동차고등학교,37.5978846476,126.9206755341
5202,구산마트,37.6075149639,126.9099346707
5203,신창슈퍼,37.6275398834,126.9162130815
5204,역촌센트레빌,37.6036440665,126.9066729719
5205,그린마트,37.6245867693,126.9158414066
5206,연신내역.물빛공원,37.6179370025,126.9200640466
5207,금호아파트,37.5991458825,126.9215937962
5208,엔에스아파트,37.6074009938,126.9129600864
5209,대한슈퍼,37.6264916063,126.9170390302
5210,천사원입구.서북병원,37.6046059597,126.9072233446
5211,갈현1동주민센터,37.6237007979,126.9168212191
5212,연서시장,37.6190559085,126.9224032458
5213,서부경찰서후문,37.6011577098,126.922503383
5214,미주아트빌,37.607360642,126.9144620117
5215,한일탕,37.6258625007,126.9181148695
5216,GS편의점.제일영광교회,37.6039057816,126.9086275921
5217,새장골유래비,37.6203214969,126.924511269
5218,은평세무서,37.602688668,126.9267545856
5219,예일여고,37.6098817824,126.9168468063
5220,동아문구,37.6250653271,126.9172320767
5221,역촌노인복지관,37.6029022786,126.9110909239
5222,불광보건소,37.6212263774,126.9276959244
5223,은평문화예술회관,37.6036578292,126.9275532384
5224,구산전철역,37.6107888716,126.9176987121
5225,갈현1동주민센터,37.6237981731,126.9169038114
5226,역촌초등학교후문,37.6021657689,126.9130783097
5227,금강골드,37.6220396778,126.9300582848
5228,현대아파트,37.6052022296,126.9289335194
5229,삼성아파트후문,37.6094541116,126.9212918796
5230,우리들약국,37.6023270787,126.9155822164
5231,불광중학교,37.6223118057,126.9315964607
5232,삼거리,37.6060269864,126.9308932967
5233,동명탕,37.6113704609,126.9222594504
5234,갈현1동주민센터,37.6238134692,126.9168720735
5235,불광동팀수양관,37.6225815388,126.9337169448
5236,서울혁신파크,37.6064338527,126.933287288
5237,동명여고후문,37.6134047996,126.9245556417
5238,그린마트,37.6245869396,126.9160804483
5239,불광중학교,37.6225288027,126.9315479397
5240,녹번전철역,37.6016005455,126.9351218068
5241,대조동우체국,37.6130339001,126.9265348858
5242,하나은행역촌지점,37.6082433296,126.9203621159
5243,후레쉬유통,37.6252216663,126.9153286159
5244,금강골드,37.6222250067,126.9299332498
5245,불광전철역,37.6097102751,126.9302963675
5246,갈헌1동주민센터,37.6234667674,126.9171783379
5247,미니마트,37.6260645355,126.9133371158
5248,불광보건소,37.6214750716,126.927728474
5249,은평구청앞,37.6014203743,126.9304558643
5250,양광교회앞,37.6085524361,126.9288804949
5251,갈현노인복지센터,37.6249708087,126.9173681302
5252,석광사,37.6264706212,126.9117131583
5253,새장골유래비,37.6204538016,126.924269841
5254,은평세무서,37.6013637069,126.9261714902
5255,대조시장,37.6087273085,126.9260486807
5256,한일탕,37.6257490703,126.9182679378
5257,연서시장,37.6195470534,126.9224854314
5258,서부병원,37.6008928264,126.9239442489
5259,연신내역.물빛공원,37.6179484142,126.9196188444
5260,서강스카이빌,37.599637866,126.9215785571
5261,역촌오거리.전철역2번출구,37.6068274667,126.9225804525
5262,금원빌라,37.627346626,126.9183399378
5263,갈현초교.로데오거리,37.6183891774,126.9172043613
5264,신진자동차고등학교,37.5979186655,126.9203436769
5265,삼성아파트정문,37.6085808027,126.9210572073
5266,영진빌라,37.6280455191,126.9173850714
5267,미미아파트,37.6194836087,126.9147744045
5268,응암시장입구,37.5936340537,126.9191082332
5269,예일여고,37.6104439835,126.9167385753
5270,일진빌라,37.6286466894,126.9166823326
5271,선일여고.빅데이터고,37.6206117255,126.91297196
5272,신비로마트,37.593465478,126.9203269078
5273,미주아트빌,37.6074762806,126.9148764255
5274,미곡빌라,37.6291968727,126.9159098564
5275,대성중.고등학교,37.6223378691,126.9115502865
5276,시립은평병원.파크자이아파트,37.5931435245,126.9221883071
5277,엔에스아파트,37.6075146741,126.9131547681
5278,양지빌라,37.6287104174,126.9149120747
5279,구산마트,37.6076159546,126.9100251603
5280,구파발역.롯데몰,37.6368091941,126.9186127456
5281,하나은행역촌지점,37.6083549287,126.9201615172
5282,구산근린공원.GS편의점,37.6078265542,126.9085218863
5283,은평마을,37.6081354955,126.9071997055
5284,대동슈퍼,37.6091680559,126.9070930846
5285,우리들약국,37.6024207649,126.915544736
5286,역촌초등학교후문,37.6022657636,126.913043084
5287,역촌노인복지관,37.6030076903,126.9110704122
5288,GS편의점.제일영광교회,37.6039125765,126.9089627251
5289,천사원입구,37.6047114321,126.9072809761
5290,역촌센트레빌,37.6036115181,126.9065348376
5291,라이프씨티아파트후문.광성교회,37.6019984659,126.9063998164
5292,신사1동경로당,37.6010559497,126.9064259132
5293,은평공영차고지(가상),37.5913387098,126.8832624811
5294,연신내역6번출구,37.6187941297,126.920609953
5295,상신초교.두산.한신아파트,37.5996258649,126.9063506929
5296,청구성심병원후문,37.6203235076,126.9193772591
5297,갈현공판장후문,37.6232859804,126.9189526283
5298,구파발역,37.6356156085,126.9191182623
5299,연신내역,37.6179232358,126.9223885638
5300,연신내역,37.6175617497,126.9221589826
5301,불광역,37.6094770109,126.9304948025
5302,불광역,37.6100519053,126.9304976655
5303,역촌역,37.605524,126.923438
5304,역촌역,37.604969841,126.9219467184
5305,응암역,37.5976816655,126.915151456
5306,응암역,37.597900063,126.9156177958
5307,새절역,37.5911367076,126.9134206649
5308,새절역,37.591669694,126.9140270141
5309,증산역,37.5837279163,126.9097617912
5310,증산역,37.5838186304,126.9093755737
5311,연갈현공판장후문,37.6231941796,126.9191124639
5312,삼천리골입구,37.6501960563,126.9352812794
5313,삼성래미안아파트,37.6112536556,126.9380527715
5314,현대힐스테이트1차정문,37.6118398751,126.9373194243
5315,현대힐스테이트1차후문,37.6122743017,126.9358352057
5316,현대홈타운아파트,37.6121205904,126.9332606867
5317,불광초등학교,37.6120077657,126.9313601021
5318,불광역9번출구,37.6110519588,126.9302407459
5319,현대홈타운아파트,37.6119764495,126.9333185837
5320,현대힐스테이트1차후문,37.6124118652,126.9352811899
5321,현대힐스테이트1차정문,37.6119827561,126.936586442
5322,삼성래미안아파트,37.6110914359,126.9380064656
5323,힐스테이트302동앞,37.5883424842,126.9253747237
5324,힐스테이트116동앞,37.589629845,126.9249091668
5325,서울연은초등학교,37.5907478447,126.9245151054
5326,힐스테이트1단지정문앞,37.5915036842,126.9242436989
5327,힐스테이트상가앞,37.5928402753,126.9232775237
5328,힐스테이트2단지후문앞,37.5920072263,126.923985
5329,서울연은초등학교,37.5905405474,126.9244417099
5330,힐스테이트212동앞,37.5894937244,126.9248209789
5331,힐스테이트302동앞,37.5886054665,126.9251604462
5332,태평양약국,37.5931230888,126.9177351579
5333,국민은행,37.5898036255,126.9166596611
5334,풍림아그네스앞,37.6030068196,126.9186054162
5335,역촌유치원입구,37.6041610114,126.9184603197
5336,새생명약국앞,37.6060224907,126.9182215705
5337,새생명약국앞,37.6059584123,126.9180755331
5338,역촌유치원입구,37.6041473815,126.9182961091
5339,풍림아그네스앞,37.6029499433,126.9184491833
5340,대림e편한세상1단지,37.612225,126.906143
5341,대림e편한세상2단지,37.6128333067,126.9066309054
5342,현대아파트입구,37.6133377398,126.9064105253
5343,임창빌라,37.613632,126.907981
5344,온누리약국,37.6143112872,126.9091981199
5345,G캐슬아파트,37.6152059361,126.9150771747
5346,길마어린이공원,37.6148011476,126.9160551992
5347,길천사우나,37.6142901678,126.9172394904
5348,대림모터스,37.6145006565,126.9180072593
5349,연서시장,37.619575,126.921011
5350,청구성심병원,37.6210299267,126.9193323152
5351,아름다운교회,37.616314,126.918541
5352,길마어린이공원,37.614929,126.91616
5353,G캐슬아파트,37.615245,126.915376
5354,한솔아파트입구,37.6158421464,126.9138949752
5355,온누리약국,37.6143933425,126.9092716485
5356,임창빌라,37.6137483452,126.9083379258
5357,현대아파트입구,37.6134594849,126.9065349731
5358,대림e편한세상2단지,37.6127764433,126.9065109082
5359,대림e편한세상1단지,37.612291,126.906101
5360,와산교,37.5888854535,126.9141942524
5361,서울정형외과,37.5952882098,126.9187565139
5362,벧엘블래스빌,37.5954033834,126.9185163078
5363,숭실고등학교,37.5923324067,126.9036804248
5364,숭실고등학교입구,37.592284,126.905843
5365,서신초교.내를건너서숲으로도서관,37.5916503772,126.9074274187
5366,삼거리.명진아파트,37.5904791173,126.9102786589
5367,안디옥교회.새절역,37.590346,126.912774
5368,신사초등학교.새절역,37.5931645919,126.9134793725
5369,상신초등학교,37.596003914,126.9099200811
5370,상신초등학교입구,37.5967350848,126.9080526428
5371,행운슈퍼,37.5958755995,126.9059418012
5372,상신초교후문.산새마을종점,37.5968616877,126.9051264097
5373,행운슈퍼,37.5957860768,126.9059830043
5374,상신초등학교입구,37.596649157,126.9083083377
5375,상신초등학교,37.5956942295,126.9099120028
5376,새절역,37.5912354732,126.9134733954
5377,삼거리.명진아파트,37.590585901,126.9104975116
5378,서신초교.내를건너서숲으로도서관,37.591699063,126.9075481701
5379,숭실고등학교입구,37.59242,126.905773
5380,경남아너스빌.서북병원,37.6048441969,126.9055112666
5381,힐스테이트상가,37.5927411072,126.9236514714
5382,서부중앙교회,37.5891022476,126.9223030288
5383,응암초등학교,37.5893764234,126.9212381918
5384,성암문구사거리,37.58970267,126.9200405855
5385,응암동성당,37.5887749356,126.9191272933
5386,응암감리교회대림시장앞,37.5893998027,126.9182019312
5387,응암감리교회대림시장앞,37.588801,126.918663
5388,응암동성당,37.589040611,126.9195323069
5389,성암문구사거리,37.5895742757,126.9200061957
5390,응암초등학교,37.5892405896,126.9212641517
5391,백련산힐스테이트2차앞,37.5891130149,126.9227502243
5392,백련산힐스테이트2차상가앞,37.5919225483,126.923109976
5393,은평세무서음식문화거리,37.6020443537,126.9251390628
5394,은평여성인력개발센터,37.6072084389,126.9322422624
5395,대조시장.NC백화점,37.6095175554,126.9278360602
5396,행정연구원건너편,37.6096643241,126.9368875104
5397,파크자이105동앞,37.5919020546,126.9227870862
5398,브라운스톤빌앞,37.5905437355,126.9124577519
5399,구파발(가상),37.6348480405,126.9190889597
5400,6번지입구,37.6268686558,126.9190319477
5401,불광동시외버스터미널,37.613329489,126.9265878333
5402,진관내동,37.6440159722,126.921167036
5403,불광동시외버스터미널,37.61357571,126.9269500657
5404,박석고개,37.6277259473,126.9194338416
5405,북가좌동삼거리,37.5754463835,126.9045265135
5406,북가좌동삼거리,37.575143,126.905143
5407,DMC래미안e.편한세상요진아파트,37.5716775164,126.9096099146
5408,DMC래미안e.편한세상요진아파트,37.571577,126.910313
5409,모래내시장.가좌역,37.5690774104,126.9150627853
5410,모래내시장.가좌역,37.569862,126.913786
5411,사천교,37.567558,126.918153
5412,연희104고지앞.구성산회관,37.566285,126.925081
5413,연희104고지앞.구성산회관,37.5663570321,126.9257860764
5414,서대문우체국,37.5617697328,126.9320446385
5415,서대문우체국,37.5625326219,126.9314621185
5416,연세대앞,37.5599353521,126.9357001425
5417,연세대앞,37.5601569117,126.9354996016
5418,세브란스병원앞,37.5599674551,126.9384506818
5419,세브란스병원앞,37.5601326008,126.9389236898
5420,이대후문,37.5626001751,126.9433012302
5421,이대후문,37.5630635031,126.943648393
5422,동교동삼거리,37.5577646946,126.92951964
5423,신촌오거리.현대백화점,37.5559833987,126.9345037666
5424,신촌오거리.2호선신촌역,37.555731,126.938693
5425,이대역,37.5568755655,126.9472705221
5426,산골고개,37.5953018189,126.9399957025
5427,산골고개,37.5946921221,126.9406677327
5428,홍제역.서대문세무서,37.5884908289,126.944365257
5429,홍제역.서대문세무서,37.5878433932,126.9453225684
5430,홍제삼거리.인왕산한신휴플러스,37.585207045,126.9478427379
5431,무악재역,37.5831543142,126.9498097936
5432,무악재역,37.5818652109,126.9506553191
5433,안산초등학교,37.580686,126.951572
5434,독립문역.한성과학고,37.5746889121,126.9575774512
5435,독립문역.한성과학고,37.575642,126.95656
5436,영천시장,37.5699391328,126.9625329584
5437,영천시장,37.5696103835,126.963006327
5438,서대문역,37.5664745324,126.9658300015
5439,경찰청.동북아역사재단,37.5624764161,126.9692243077
5440,인왕산.홍제원아파트,37.5843965104,126.9488623648
5441,웨딩타운,37.55724,126.952552
5442,아현역,37.557396,126.956889
5443,충정로역,37.560855,126.963315
5444,충정로역,37.56002266,126.9626986577
5445,서대문역사거리,37.565579,126.966565
5446,북가좌동삼거리,37.5753008689,126.9050995684
5447,모래내시장가좌역,37.5698241502,126.9134566626
5448,모래내시장.가좌역,37.5698687461,126.9140622686
5449,사천교,37.5675573369,126.9177044176
5450,사천교,37.5680820886,126.9175934441
5451,연희104고지앞.구성산회관,37.5661693552,126.9239773038
5452,연희104고지앞.구성산회관,37.56655,126.924998
5453,서대문우체국,37.5631140964,126.9303828201
5454,서대문우체국,37.5630010161,126.9311628502
